source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	Cluster	-log10(p_value)
GO:BP	GO:0001666	response to hypoxia	0.00013210435912056761	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating lowered oxygen tension. Hypoxia, defined as a decline in O2 levels below normoxic levels of 20.8 - 20.95%, results in metabolic adaptation at both the cellular and organismal level."" [GOC:hjd]"	266	118	10	21925	0.0847457627118644	0.03759398496240601	query_1	['GO:0006950', 'GO:0036293']	4hr_Monosome_up	3.879082851493924
GO:BP	GO:0070482	response to oxygen levels	0.00013210435912056761	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus reflecting the presence, absence, or concentration of oxygen."" [GOC:BHF, GOC:mah]"	271	118	10	21925	0.0847457627118644	0.03690036900369004	query_1	['GO:0009628']	4hr_Monosome_up	3.879082851493924
GO:BP	GO:1901700	response to oxygen-containing compound	0.00013210435912056761	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an oxygen-containing compound stimulus."" [GOC:pr, GOC:TermGenie]"	1659	118	25	21925	0.211864406779661	0.015069318866787222	query_1	['GO:0042221']	4hr_Monosome_up	3.879082851493924
GO:BP	GO:0022613	ribonucleoprotein complex biogenesis	0.00026201853683869593	True	"""A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a complex containing RNA and proteins. Includes the biosynthesis of the constituent RNA and protein molecules, and those macromolecular modifications that are involved in synthesis or assembly of the ribonucleoprotein complex."" [GOC:isa_complete, GOC:mah]"	365	118	11	21925	0.09322033898305085	0.030136986301369864	query_1	['GO:0044085']	4hr_Monosome_up	3.5816679828711657
GO:BP	GO:0051716	cellular response to stimulus	0.00032657691908513403	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus by a cell and ends with a change in state or activity or the cell."" [GOC:bf, GOC:jl]"	2897	118	34	21925	0.288135593220339	0.01173627890921643	query_1	['GO:0009987', 'GO:0050896']	4hr_Monosome_up	3.486014512398422
GO:BP	GO:0070887	cellular response to chemical stimulus	0.0003872714799494689	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus."" [GOC:mah]"	1669	118	24	21925	0.2033898305084746	0.014379868184541641	query_1	['GO:0042221', 'GO:0051716']	4hr_Monosome_up	3.4119844848281087
GO:BP	GO:0042221	response to chemical	0.0003945637618307467	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus."" [GOC:jl]"	2940	118	34	21925	0.288135593220339	0.011564625850340135	query_1	['GO:0050896']	4hr_Monosome_up	3.403882804435166
GO:BP	GO:0006364	rRNA processing	0.0004542611892612768	True	"""Any process involved in the conversion of a primary ribosomal RNA (rRNA) transcript into one or more mature rRNA molecules."" [GOC:curators]"	194	118	8	21925	0.06779661016949153	0.041237113402061855	query_1	['GO:0006396', 'GO:0016072', 'GO:0042254']	4hr_Monosome_up	3.342694366442426
GO:BP	GO:0016072	rRNA metabolic process	0.0005162215547139229	True	"""The chemical reactions and pathways involving rRNA, ribosomal RNA, a structural constituent of ribosomes."" [ISBN:0198506732]"	199	118	8	21925	0.06779661016949153	0.04020100502512563	query_1	['GO:0016070']	4hr_Monosome_up	3.2871638655459705
GO:BP	GO:0050896	response to stimulus	0.0005509347283399795	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus and ends with a change in state or activity or the cell or organism."" [GOC:ai, GOC:bf]"	6001	118	54	21925	0.4576271186440678	0.00899850024995834	query_1	['GO:0008150']	4hr_Monosome_up	3.2588998508776332
GO:BP	GO:0051246	regulation of protein metabolic process	0.0007093594153545328	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving a protein."" [GOC:ai]"	211	118	8	21925	0.06779661016949153	0.037914691943127965	query_1	['GO:0019538', 'GO:0060255', 'GO:0080090']	4hr_Monosome_up	3.14913366248344
GO:BP	GO:0009611	response to wounding	0.0018457482946361975	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating damage to the organism."" [GOC:go_curators]"	243	118	8	21925	0.06779661016949153	0.03292181069958848	query_1	['GO:0006950']	4hr_Monosome_up	2.7338275241680905
GO:BP	GO:0009409	response to cold	0.0025691589122655138	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cold stimulus, a temperature stimulus below the optimal temperature for that organism."" [GOC:lr]"	410	118	10	21925	0.0847457627118644	0.024390243902439025	query_1	['GO:0006950', 'GO:0009266']	4hr_Monosome_up	2.5902090321347577
GO:BP	GO:0042256	cytosolic ribosome assembly	0.0026652630481442904	True	"""The aggregation, arrangement and bonding together of the large and small ribosomal subunits into a functional cytosolic ribosome. Distinct stages of this process take place first in the nucleolus, then in the nucleus and finally in the cytosol."" [GOC:ma, PMID:30467428]"	3	118	2	21925	0.01694915254237288	0.6666666666666666	query_1	['GO:0042255']	4hr_Monosome_up	2.5742599218269477
GO:BP	GO:0071569	protein ufmylation	0.0026652630481442904	True	"""Covalent attachment of the ubiquitin-like protein UFM1 to another protein."" [GOC:vw, PMID:20018847]"	3	118	2	21925	0.01694915254237288	0.6666666666666666	query_1	['GO:0032446']	4hr_Monosome_up	2.5742599218269477
GO:BP	GO:0044085	cellular component biogenesis	0.002916711177850673	True	"""A process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a cellular component. Includes biosynthesis of constituent macromolecules, and those macromolecular modifications that are involved in synthesis or assembly of the cellular component."" [GOC:jl, GOC:mah]"	1115	118	17	21925	0.1440677966101695	0.015246636771300448	query_1	['GO:0071840']	4hr_Monosome_up	2.5351065739896597
GO:BP	GO:0009737	response to abscisic acid	0.002940163764326259	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an abscisic acid stimulus."" [GOC:jl]"	604	118	12	21925	0.1016949152542373	0.019867549668874173	query_1	['GO:0009725', 'GO:0033993', 'GO:0097305']	4hr_Monosome_up	2.531628479124415
GO:BP	GO:0097305	response to alcohol	0.0032522210264059118	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an alcohol stimulus."" [GOC:pr, PMID:24014527]"	613	118	12	21925	0.1016949152542373	0.01957585644371941	query_1	['GO:1901700']	4hr_Monosome_up	2.487819946692198
GO:BP	GO:0009626	plant-type hypersensitive response	0.003366977269000974	True	"""The rapid, localized death of plant cells in response to invasion by a pathogen."" [ISBN:0582227089]"	90	118	5	21925	0.0423728813559322	0.05555555555555555	query_1	['GO:0033554', 'GO:0034050', 'GO:0045087']	4hr_Monosome_up	2.4727598155931316
GO:BP	GO:0034050	symbiont-induced defense-related programmed cell death	0.0033753279958046757	True	"""Cell death resulting from activation of endogenous cellular processes after interaction with a symbiont (defined as the smaller of two, or more, organisms engaged in symbiosis, a close interaction encompassing mutualism through parasitism). This can be triggered by direct interaction with the organism, for example, contact with penetrating hyphae of a fungus; or an indirect interaction such as symbiont-secreted molecules."" [GOC:pamgo_curators]"	91	118	5	21925	0.0423728813559322	0.054945054945054944	query_1	['GO:0012501', 'GO:0140546']	4hr_Monosome_up	2.471684018433923
GO:BP	GO:0002376	immune system process	0.0033753279958046757	True	"""Any process involved in the development or functioning of the immune system, an organismal system for calibrated responses to potential internal or invasive threats."" [GO_REF:0000022, GOC:add]"	279	118	8	21925	0.06779661016949153	0.02867383512544803	query_1	['GO:0008150']	4hr_Monosome_up	2.471684018433923
GO:BP	GO:0006970	response to osmotic stress	0.0036067215745113988	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating an increase or decrease in the concentration of solutes outside the organism or cell."" [GOC:jl]"	537	118	11	21925	0.09322033898305085	0.020484171322160148	query_1	['GO:0006950', 'GO:0009628']	4hr_Monosome_up	2.442887382306099
GO:BP	GO:0009651	response to salt stress	0.0036067215745113988	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating an increase or decrease in the concentration of salt (particularly but not exclusively sodium and chloride ions) in the environment."" [GOC:jl]"	446	118	10	21925	0.0847457627118644	0.02242152466367713	query_1	['GO:0006970']	4hr_Monosome_up	2.442887382306099
GO:BP	GO:0009617	response to bacterium	0.004612918137233088	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from a bacterium."" [GOC:hb]"	463	118	10	21925	0.0847457627118644	0.02159827213822894	query_1	['GO:0051707']	4hr_Monosome_up	2.336024252494141
GO:BP	GO:0051707	response to other organism	0.005571685042010826	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from another living organism."" [GOC:ai]"	1461	118	19	21925	0.16101694915254236	0.013004791238877482	query_1	['GO:0043207', 'GO:0044419']	4hr_Monosome_up	2.2540134414912107
GO:BP	GO:1901701	cellular response to oxygen-containing compound	0.005571685042010826	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an oxygen-containing compound stimulus."" [GOC:pr, GOC:TermGenie]"	772	118	13	21925	0.11016949152542373	0.01683937823834197	query_1	['GO:0070887', 'GO:1901700']	4hr_Monosome_up	2.2540134414912107
GO:BP	GO:0043207	response to external biotic stimulus	0.005571685042010826	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an external biotic stimulus, an external stimulus caused by, or produced by living things."" [GOC:go_curators]"	1461	118	19	21925	0.16101694915254236	0.013004791238877482	query_1	['GO:0009605', 'GO:0009607']	4hr_Monosome_up	2.2540134414912107
GO:BP	GO:0065007	biological regulation	0.005571685042010826	True	"""Any process that modulates a measurable attribute of any biological process, quality or function."" [GOC:dph, GOC:isa_complete, GOC:mah, GOC:pr, GOC:vw]"	5330	118	46	21925	0.3898305084745763	0.008630393996247656	query_1	['GO:0008150']	4hr_Monosome_up	2.2540134414912107
GO:BP	GO:0012501	programmed cell death	0.005571685042010826	True	"""A process which begins when a cell receives an internal or external signal and activates a series of biochemical events (signaling pathway). The process ends with the death of the cell."" [GOC:lr, GOC:mtg_apoptosis]"	166	118	6	21925	0.05084745762711865	0.03614457831325301	query_1	['GO:0008219']	4hr_Monosome_up	2.2540134414912107
GO:BP	GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.005571685042010826	True	"""Any process involved in the maturation of a precursor Small SubUnit (SSU) ribosomal RNA (rRNA) molecule into a mature SSU-rRNA molecule from the pre-rRNA molecule originally produced as a tricistronic rRNA transcript that contains the Small Subunit (SSU) rRNA, 5.8S rRNA, and the Large Subunit (LSU) in that order from 5' to 3' along the primary transcript."" [GOC:curators]"	5	118	2	21925	0.01694915254237288	0.4	query_1	['GO:0030490']	4hr_Monosome_up	2.2540134414912107
GO:BP	GO:0050826	response to freezing	0.005970571606985031	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a freezing stimulus, temperatures below 0 degrees Celsius."" [GOC:jl]"	25	118	3	21925	0.025423728813559324	0.12	query_1	['GO:0009409']	4hr_Monosome_up	2.2239840886569233
GO:BP	GO:0044419	biological process involved in interspecies interaction between organisms	0.0060752187058199705	True	"""Any process evolved to enable an interaction with an organism of a different species."" [GOC:cc]"	1477	118	19	21925	0.16101694915254236	0.012863913337846988	query_1	['GO:0008150']	4hr_Monosome_up	2.21643808299367
GO:BP	GO:0097306	cellular response to alcohol	0.006209865885883953	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an alcohol stimulus."" [GOC:pr]"	323	118	8	21925	0.06779661016949153	0.02476780185758514	query_1	['GO:0097305', 'GO:1901701']	4hr_Monosome_up	2.206917779155062
GO:BP	GO:0009607	response to biotic stimulus	0.006209865885883953	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a biotic stimulus, a stimulus caused or produced by a living organism."" [GOC:hb]"	1488	118	19	21925	0.16101694915254236	0.012768817204301076	query_1	['GO:0050896']	4hr_Monosome_up	2.206917779155062
GO:BP	GO:0071215	cellular response to abscisic acid stimulus	0.006209865885883953	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an abscisic acid stimulus."" [GOC:mah]"	323	118	8	21925	0.06779661016949153	0.02476780185758514	query_1	['GO:0009737', 'GO:0032870', 'GO:0071396', 'GO:0097306']	4hr_Monosome_up	2.206917779155062
GO:BP	GO:0033993	response to lipid	0.0064465010433153004	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipid stimulus."" [GOC:sl]"	1022	118	15	21925	0.1271186440677966	0.014677103718199608	query_1	['GO:0042221']	4hr_Monosome_up	2.19067594271284
GO:BP	GO:0050789	regulation of biological process	0.006827450891607488	True	"""Any process that modulates the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:ai, GOC:go_curators]"	5102	118	44	21925	0.3728813559322034	0.00862406899255194	query_1	['GO:0008150', 'GO:0065007']	4hr_Monosome_up	2.165741414964221
GO:BP	GO:0009863	salicylic acid mediated signaling pathway	0.007457119733608609	True	"""The series of molecular signals mediated by salicylic acid."" [GOC:jy]"	67	118	4	21925	0.03389830508474576	0.05970149253731343	query_1	['GO:0007165', 'GO:0071446']	4hr_Monosome_up	2.127428883699203
GO:BP	GO:0006417	regulation of translation	0.007783444511936148	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of proteins by the translation of mRNA or circRNA."" [GOC:isa_complete]"	121	118	5	21925	0.0423728813559322	0.04132231404958678	query_1	['GO:0006412', 'GO:0010608', 'GO:0051246']	4hr_Monosome_up	2.1088281663174637
GO:BP	GO:0008219	cell death	0.008304464831259602	True	"""Any biological process that results in permanent cessation of all vital functions of a cell. A cell should be considered dead when any one of the following molecular or morphological criteria is met: (1) the cell has lost the integrity of its plasma membrane; (2) the cell, including its nucleus, has undergone complete fragmentation into discrete bodies (frequently referred to as apoptotic bodies). The cell corpse (or its fragments) may be engulfed by an adjacent cell in vivo, but engulfment of whole cells should not be considered a strict criteria to define cell death as, under some circumstances, live engulfed cells can be released from phagosomes (see PMID:18045538)."" [GOC:mah, GOC:mtg_apoptosis, PMID:25236395]"	188	118	6	21925	0.05084745762711865	0.031914893617021274	query_1	['GO:0009987']	4hr_Monosome_up	2.080688349765228
GO:BP	GO:0050794	regulation of cellular process	0.008442960188265554	True	"""Any process that modulates the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:go_curators]"	4693	118	41	21925	0.3474576271186441	0.008736415938632005	query_1	['GO:0009987', 'GO:0050789']	4hr_Monosome_up	2.0735052585838623
GO:BP	GO:0009605	response to external stimulus	0.009339910671174952	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an external stimulus."" [GOC:hb]"	1684	118	20	21925	0.1694915254237288	0.011876484560570071	query_1	['GO:0050896']	4hr_Monosome_up	2.0296572774317174
GO:BP	GO:0071446	cellular response to salicylic acid stimulus	0.0096443170355037	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a salicylic acid stimulus."" [GOC:mah]"	74	118	4	21925	0.03389830508474576	0.05405405405405406	query_1	['GO:0009751', 'GO:1901701']	4hr_Monosome_up	2.0157285215933474
GO:BP	GO:0009743	response to carbohydrate	0.0096443170355037	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a carbohydrate stimulus."" [GOC:jl]"	196	118	6	21925	0.05084745762711865	0.030612244897959183	query_1	['GO:1901700']	4hr_Monosome_up	2.0157285215933474
GO:BP	GO:0006955	immune response	0.009649042079655938	True	"""Any immune system process that functions in the calibrated response of an organism to a potential internal or invasive threat."" [GO_REF:0000022, GOC:add]"	273	118	7	21925	0.059322033898305086	0.02564102564102564	query_1	['GO:0002376', 'GO:0050896']	4hr_Monosome_up	2.015515799627116
GO:BP	GO:0006396	RNA processing	0.009799858779385075	True	"""Any process involved in the conversion of one or more primary RNA transcripts into one or more mature RNA molecules."" [GOC:mah]"	1085	118	15	21925	0.1271186440677966	0.013824884792626729	query_1	['GO:0010467', 'GO:0032774', 'GO:0044238']	4hr_Monosome_up	2.008780182651964
GO:BP	GO:0009696	salicylic acid metabolic process	0.009804343393832562	True	"""The chemical reactions and pathways involving of salicylic acid (2-hydroxybenzoic acid), a derivative of benzoic acid."" [ISBN:0943088399]"	33	118	3	21925	0.025423728813559324	0.09090909090909091	query_1	['GO:0018958', 'GO:0032787', 'GO:0042537']	4hr_Monosome_up	2.0085814861352915
GO:BP	GO:0030490	maturation of SSU-rRNA	0.010290802975631718	True	"""Any process involved in the maturation of a precursor Small SubUnit (SSU) ribosomal RNA (rRNA) molecule into a mature SSU-rRNA molecule."" [GOC:curators]"	8	118	2	21925	0.01694915254237288	0.25	query_1	['GO:0006364', 'GO:0042274']	4hr_Monosome_up	1.987550736580594
GO:BP	GO:0009765	photosynthesis, light harvesting	0.013271711032226569	True	"""Absorption and transfer of the energy absorbed from light photons between photosystem reaction centers."" [GOC:sm]"	37	118	3	21925	0.025423728813559324	0.08108108108108109	query_1	['GO:0006091', 'GO:0019684']	4hr_Monosome_up	1.8770730828664322
GO:BP	GO:0048583	regulation of response to stimulus	0.014590350255207671	True	"""Any process that modulates the frequency, rate or extent of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]"	791	118	12	21925	0.1016949152542373	0.015170670037926675	query_1	['GO:0050789', 'GO:0050896']	4hr_Monosome_up	1.8359342823301184
GO:BP	GO:0010344	seed oilbody biogenesis	0.015601493378226309	True	"""A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a seed oilbody. Seed oilbodies are simple organelles comprising a matrix of triglyceride surrounded by a phospholipid monolayer embedded and covered with unique proteins called oleosins. Seed oilbodies supply the energy requirements for the growth of the seedling after germination."" [GOC:jl, PMID:16877495]"	10	118	2	21925	0.01694915254237288	0.2	query_1	['GO:0044085', 'GO:0048316']	4hr_Monosome_up	1.8068338288967143
GO:BP	GO:0009987	cellular process	0.01575449717844608	True	"""Any process that is carried out at the cellular level, but not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:go_curators, GOC:isa_complete]"	16591	118	103	21925	0.8728813559322034	0.006208185160629257	query_1	['GO:0008150']	4hr_Monosome_up	1.8025954532396489
GO:BP	GO:0071396	cellular response to lipid	0.019304023600001864	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipid stimulus."" [GOC:mah]"	605	118	10	21925	0.0847457627118644	0.01652892561983471	query_1	['GO:0033993', 'GO:0070887']	4hr_Monosome_up	1.7143521601552012
GO:BP	GO:0030162	regulation of proteolysis	0.02163962055689812	True	"""Any process that modulates the frequency, rate or extent of the hydrolysis of a peptide bond or bonds within a protein."" [GOC:mah]"	12	118	2	21925	0.01694915254237288	0.16666666666666666	query_1	['GO:0006508', 'GO:0051246']	4hr_Monosome_up	1.6647503586990218
GO:BP	GO:0048316	seed development	0.02345505422856749	True	"""The process whose specific outcome is the progression of the seed over time, from its formation to the mature structure. A seed is a propagating organ formed in the sexual reproductive cycle of gymnosperms and angiosperms, consisting of a protective coat enclosing an embryo and food reserves."" [GOC:jid, PO:0009010]"	624	118	10	21925	0.0847457627118644	0.016025641025641024	query_1	['GO:0009791', 'GO:0010154', 'GO:0048608']	4hr_Monosome_up	1.6297635586178931
GO:BP	GO:0009266	response to temperature stimulus	0.02901761724747882	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a temperature stimulus."" [GOC:hb]"	644	118	10	21925	0.0847457627118644	0.015527950310559006	query_1	['GO:0009628']	4hr_Monosome_up	1.5373382520897707
GO:BP	GO:0045087	innate immune response	0.03050145124556968	True	"""Innate immune responses are defense responses mediated by germline encoded components that directly recognize components of potential pathogens."" [GO_REF:0000022, GOC:add, GOC:ebc, GOC:mtg_sensu]"	257	118	6	21925	0.05084745762711865	0.023346303501945526	query_1	['GO:0006955', 'GO:0140546']	4hr_Monosome_up	1.5156794966221117
GO:BP	GO:0018958	phenol-containing compound metabolic process	0.03081880060142277	True	"""The chemical reactions and pathways involving a phenol, any compound containing one or more hydroxyl groups directly attached to an aromatic carbon ring."" [ISBN:0198506732]"	52	118	3	21925	0.025423728813559324	0.057692307692307696	query_1	['GO:0008152']	4hr_Monosome_up	1.5111842670556117
GO:BP	GO:0170062	nutrient storage	0.031103068305835632	True	"""The accumulation and maintenance in cells or tissues of a nutrient, a substance that is used by an organism to survive, to grow, and to reproduce; such as proteins, vitamins, and minerals. Nutrient reserves can be accumulated for mobilization and utilization when needed."" [GOC:ew]"	15	118	2	21925	0.01694915254237288	0.13333333333333333	query_1	['GO:0009987']	4hr_Monosome_up	1.5071967658746623
GO:BP	GO:0019915	lipid storage	0.031103068305835632	True	"""The accumulation and maintenance in cells or tissues of lipids, compounds soluble in organic solvents but insoluble or sparingly soluble in aqueous solvents. Lipid reserves can be accumulated during early developmental stages for mobilization and utilization at later stages of development."" [GOC:dph, GOC:mah, GOC:tb, PMID:11102830]"	15	118	2	21925	0.01694915254237288	0.13333333333333333	query_1	['GO:0170062']	4hr_Monosome_up	1.5071967658746623
GO:BP	GO:0010154	fruit development	0.03258791194331905	True	"""The process whose specific outcome is the progression of the fruit over time, from its formation to the mature structure. The fruit is a reproductive body of a seed plant."" [GOC:sm]"	664	118	10	21925	0.0847457627118644	0.015060240963855422	query_1	['GO:0048608']	4hr_Monosome_up	1.4869434658787108
GO:BP	GO:0046164	alcohol catabolic process	0.03258791194331905	True	"""The chemical reactions and pathways resulting in the breakdown of alcohols, any of a class of compounds containing one or more hydroxyl groups attached to a saturated carbon atom."" [GOC:ai]"	16	118	2	21925	0.01694915254237288	0.125	query_1	['GO:0006066', 'GO:0044282']	4hr_Monosome_up	1.4869434658787108
GO:BP	GO:0042255	ribosome assembly	0.03258791194331905	True	"""The aggregation, arrangement and bonding together of the mature ribosome and of its subunits."" [GOC:ma, PMID:30467428]"	16	118	2	21925	0.01694915254237288	0.125	query_1	['GO:0042254', 'GO:0140694']	4hr_Monosome_up	1.4869434658787108
GO:BP	GO:0042537	benzene-containing compound metabolic process	0.03258791194331905	True	"""The chemical reactions and pathways involving benzene, C6H6, a volatile, very inflammable liquid, contained in the naphtha produced by the destructive distillation of coal, from which it is separated by fractional distillation, or any of its derivatives."" [GOC:jl]"	55	118	3	21925	0.025423728813559324	0.05454545454545454	query_1	['GO:0008152']	4hr_Monosome_up	1.4869434658787108
GO:BP	GO:0010337	regulation of salicylic acid metabolic process	0.03258791194331905	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving salicylic acid."" [PMID:14765119]"	16	118	2	21925	0.01694915254237288	0.125	query_1	['GO:0009696', 'GO:0010565', 'GO:0062012']	4hr_Monosome_up	1.4869434658787108
GO:BP	GO:0042274	ribosomal small subunit biogenesis	0.03258791194331905	True	"""A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a small ribosomal subunit; includes transport to the sites of protein synthesis."" [GOC:jl]"	16	118	2	21925	0.01694915254237288	0.125	query_1	['GO:0022613', 'GO:0042254']	4hr_Monosome_up	1.4869434658787108
GO:BP	GO:0006127	glycerol-3-phosphate shuttle	0.04717150714333636	True	"""The process of transferring reducing equivalents from NADH in the cytosol into the mitochondria via glycerol-3-phosphate. Cytosolic glycerol-3-phosphate dehydrogenase uses NADH to convert dihydroxyacetone phosphate (DHAP) to glycerol-3-phosphate (G3P) in the cytosol; G3P then diffuses into the mitochondria where mitochondrial glycerol-3-phosphate dehydrogenase uses FAD to convert G3P back to DHAP; the electrons on the reduced FADH2 are then available for use in the electron transport chain, and DHAP returns to the cytosol to complete the cycle."" [GOC:sjm, PMID:16368075]"	1	118	1	21925	0.00847457627118644	1.0	query_1	['GO:0006734', 'GO:0019674']	4hr_Monosome_up	1.3263202476979516
GO:BP	GO:0006356	regulation of transcription by RNA polymerase I	0.04717150714333636	True	"""Any process that modulates the frequency, rate or extent of transcription mediated by RNA polymerase I."" [GOC:go_curators]"	1	118	1	21925	0.00847457627118644	1.0	query_1	['GO:0006355', 'GO:0006360']	4hr_Monosome_up	1.3263202476979516
GO:BP	GO:0010466	negative regulation of peptidase activity	0.04717150714333636	True	"""Any process that stops or reduces the rate of peptidase activity, the hydrolysis of peptide bonds within proteins."" [GOC:dph, GOC:tb]"	1	118	1	21925	0.00847457627118644	1.0	query_1	['GO:0045861', 'GO:0051346', 'GO:0052547']	4hr_Monosome_up	1.3263202476979516
GO:BP	GO:0045943	positive regulation of transcription by RNA polymerase I	0.04717150714333636	True	"""Any process that activates or increases the frequency, rate or extent of transcription mediated by RNA polymerase I."" [GOC:go_curators, GOC:txnOH]"	1	118	1	21925	0.00847457627118644	1.0	query_1	['GO:0006356', 'GO:0006360', 'GO:0045893']	4hr_Monosome_up	1.3263202476979516
GO:BP	GO:1900039	positive regulation of cellular response to hypoxia	0.04717150714333636	True	"""Any process that activates or increases the frequency, rate or extent of cellular response to hypoxia."" [GOC:TermGenie, GOC:yaf]"	1	118	1	21925	0.00847457627118644	1.0	query_1	['GO:0048522', 'GO:0048584', 'GO:0071456', 'GO:1900037']	4hr_Monosome_up	1.3263202476979516
GO:BP	GO:0030301	cholesterol transport	0.04717150714333636	True	"""The directed movement of cholesterol, cholest-5-en-3-beta-ol, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:mah, ISBN:0198506732]"	1	118	1	21925	0.00847457627118644	1.0	query_1	['GO:0015918']	4hr_Monosome_up	1.3263202476979516
GO:BP	GO:0032355	response to estradiol	0.04717150714333636	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of stimulus by estradiol, a C18 steroid hormone hydroxylated at C3 and C17 that acts as a potent estrogen."" [GOC:mah, ISBN:0911910123]"	1	118	1	21925	0.00847457627118644	1.0	query_1	['GO:0033993', 'GO:1901700']	4hr_Monosome_up	1.3263202476979516
GO:BP	GO:0032367	intracellular cholesterol transport	0.04717150714333636	True	"""The directed movement of cholesterol, cholest-5-en-3-beta-ol, within cells."" [GOC:mah]"	1	118	1	21925	0.00847457627118644	1.0	query_1	['GO:0030301', 'GO:0032366']	4hr_Monosome_up	1.3263202476979516
